batchId,productId,productionDate,machineId,operatorId,producedQty,shift,reportId,serialNo,failureDate,location,failureMode,severity,reportedBy,testId,testDate,testName,measurementValue,unit,thresholdMin,thresholdMax,status,orderId,date,channel,qty,unitPrice,totalPrice
B102387,,,,,,,,,,,,,,T202105,2023-09-09,tensile,307.07,MPa,350,550,FAIL,,,,,,
B101384,,,,,,,,,,,,,,T202106,2023-04-02,hardness,195.59,HV,150,250,PASS,,,,,,
B102059,,,,,,,,,,,,,,T202108,2023-05-25,leakage,2.71,ml/min,0,5,PASS,,,,,,
B101239,,,,,,,,,,,,,,T202109,2023-09-10,fatigue,194245.27,cycles,100000,300000,PASS,,,,,,
B100907,,,,,,,,,,,,,,T202110,2024-03-17,hardness,177.56,HV,150,250,PASS,,,,,,
B101642,,,,,,,,,,,,,,T202111,2023-01-04,tensile,496.14,MPa,350,550,PASS,,,,,,
B102111,,,,,,,,,,,,,,T202112,2024-10-05,fatigue,76486.66,cycles,100000,300000,FAIL,,,,,,
B102400,,,,,,,,,,,,,,T202113,2024-11-25,impact,12.89,J,20,40,FAIL,,,,,,
B100127,,,,,,,,,,,,,,T202114,2023-05-22,hardness,218.72,HV,150,250,PASS,,,,,,
B100387,,,,,,,,,,,,,,T202115,2023-07-10,fatigue,152082.27,cycles,100000,300000,PASS,,,,,,
B101576,,,,,,,,,,,,,,T202116,2023-07-06,leakage,2.2,ml/min,0,5,PASS,,,,,,
B100388,,,,,,,,,,,,,,T202118,2024-04-01,leakage,2.83,ml/min,0,5,PASS,,,,,,
B101794,,,,,,,,,,,,,,T202119,2023-06-17,leakage,7.9,ml/min,0,5,FAIL,,,,,,
B100031,,,,,,,,,,,,,,T202120,2023-01-25,fatigue,185508.7,cycles,100000,300000,PASS,,,,,,
B100667,,,,,,,,,,,,,,T202121,2025-01-19,tensile,437.96,MPa,350,550,PASS,,,,,,
B100415,,,,,,,,,,,,,,T202122,2025-05-16,tensile,475.35,MPa,350,550,PASS,,,,,,
B100575,,,,,,,,,,,,,,T202123,2023-06-03,hardness,218.33,HV,150,250,PASS,,,,,,
B101445,,,,,,,,,,,,,,T202124,2023-12-02,hardness,232.59,HV,150,250,PASS,,,,,,
B101086,,,,,,,,,,,,,,T202125,2023-03-27,tensile,467.65,MPa,350,550,PASS,,,,,,
B100873,,,,,,,,,,,,,,T202126,2025-09-06,tensile,484.59,MPa,350,550,PASS,,,,,,
B102276,,,,,,,,,,,,,,T202127,2024-12-16,impact,19.39,J,20,40,FAIL,,,,,,
B100742,,,,,,,,,,,,,,T202129,2025-04-29,hardness,180.11,HV,150,250,PASS,,,,,,
B100940,,,,,,,,,,,,,,T202130,2023-05-03,impact,24.74,J,20,40,PASS,,,,,,
B101758,,,,,,,,,,,,,,T202131,2024-10-14,impact,26.57,J,20,40,PASS,,,,,,
B102220,,,,,,,,,,,,,,T202133,2023-06-18,tensile,446.5,MPa,350,550,PASS,,,,,,
B100539,,,,,,,,,,,,,,T202134,2024-04-17,leakage,3.56,ml/min,0,5,PASS,,,,,,
B100745,,,,,,,,,,,,,,T202135,2024-10-27,fatigue,136728.28,cycles,100000,300000,PASS,,,,,,
B102080,,,,,,,,,,,,,,T202136,2025-10-12,leakage,2.42,ml/min,0,5,PASS,,,,,,
B100617,,,,,,,,,,,,,,T202137,2024-03-29,tensile,432.31,MPa,350,550,PASS,,,,,,
B100431,,,,,,,,,,,,,,T202139,2023-02-12,leakage,1.67,ml/min,0,5,PASS,,,,,,
B100441,,,,,,,,,,,,,,T202140,2025-04-09,leakage,7.37,ml/min,0,5,FAIL,,,,,,
B100668,,,,,,,,,,,,,,T202141,2023-07-03,tensile,456.68,MPa,350,550,PASS,,,,,,
B101729,,,,,,,,,,,,,,T202142,2023-01-14,leakage,7.58,ml/min,0,5,FAIL,,,,,,
B102280,,,,,,,,,,,,,,T202143,2023-01-29,fatigue,143812.76,cycles,100000,300000,PASS,,,,,,
B101667,,,,,,,,,,,,,,T202144,2023-03-30,leakage,2.12,ml/min,0,5,PASS,,,,,,
B100418,,,,,,,,,,,,,,T202145,2024-06-10,tensile,401.22,MPa,350,550,PASS,,,,,,
B101443,,,,,,,,,,,,,,T202147,2023-03-04,impact,19.43,J,20,40,FAIL,,,,,,
B101361,,,,,,,,,,,,,,T202148,2025-10-25,tensile,391.27,MPa,350,550,PASS,,,,,,
B100539,,,,,,,,,,,,,,T202149,2025-07-25,fatigue,180906.82,cycles,100000,300000,PASS,,,,,,
B102237,,,,,,,,,,,,,,T202150,2024-12-15,leakage,3.25,ml/min,0,5,PASS,,,,,,
B101995,,,,,,,,,,,,,,T202151,2024-06-13,hardness,189.63,HV,150,250,PASS,,,,,,
B101814,,,,,,,,,,,,,,T202153,2025-06-02,hardness,195.62,HV,150,250,PASS,,,,,,
B102185,,,,,,,,,,,,,,T202154,2024-08-13,impact,31.98,J,20,40,PASS,,,,,,
B101599,,,,,,,,,,,,,,T202155,2023-06-26,leakage,6.07,ml/min,0,5,FAIL,,,,,,
B101586,,,,,,,,,,,,,,T202158,2023-09-24,leakage,6.53,ml/min,0,5,FAIL,,,,,,
B101598,,,,,,,,,,,,,,T202159,2025-03-04,hardness,202.44,HV,150,250,PASS,,,,,,
B100776,,,,,,,,,,,,,,T202160,2024-09-24,leakage,1.47,ml/min,0,5,PASS,,,,,,
B101106,,,,,,,,,,,,,,T202161,2025-03-31,leakage,1.52,ml/min,0,5,PASS,,,,,,
B101691,,,,,,,,,,,,,,T202162,2025-09-17,tensile,329.98,MPa,350,550,FAIL,,,,,,
B102038,,,,,,,,,,,,,,T202163,2025-10-03,fatigue,37403.09,cycles,100000,300000,FAIL,,,,,,
B102036,,,,,,,,,,,,,,T202164,2023-09-29,hardness,119.74,HV,150,250,FAIL,,,,,,
B101120,,,,,,,,,,,,,,T202165,2024-01-04,hardness,194.4,HV,150,250,PASS,,,,,,
B101399,,,,,,,,,,,,,,T202166,2025-03-11,tensile,479.33,MPa,350,550,PASS,,,,,,
B101265,,,,,,,,,,,,,,T202167,2025-03-11,tensile,450.13,MPa,350,550,PASS,,,,,,
B100442,,,,,,,,,,,,,,T202168,2025-01-12,tensile,439.86,MPa,350,550,PASS,,,,,,
B100932,,,,,,,,,,,,,,T202169,2024-11-08,hardness,208.05,HV,150,250,PASS,,,,,,
B100771,,,,,,,,,,,,,,T202170,2023-09-02,leakage,10.33,ml/min,0,5,FAIL,,,,,,
B100506,,,,,,,,,,,,,,T202172,2023-01-15,leakage,8.86,ml/min,0,5,FAIL,,,,,,
B101109,,,,,,,,,,,,,,T202173,2024-06-13,hardness,227.27,HV,150,250,PASS,,,,,,
B101135,,,,,,,,,,,,,,T202174,2023-06-04,fatigue,239184.67,cycles,100000,300000,PASS,,,,,,
B101988,,,,,,,,,,,,,,T202175,2025-11-15,hardness,176.95,HV,150,250,PASS,,,,,,
B100806,,,,,,,,,,,,,,T202176,2025-08-12,impact,26.5,J,20,40,PASS,,,,,,
B101244,,,,,,,,,,,,,,T202177,2023-04-04,hardness,104.42,HV,150,250,FAIL,,,,,,
B100603,,,,,,,,,,,,,,T202178,2024-04-13,tensile,500.83,MPa,350,550,PASS,,,,,,
B102321,,,,,,,,,,,,,,T202180,2025-02-24,hardness,206.4,HV,150,250,PASS,,,,,,
B101897,,,,,,,,,,,,,,T202181,2025-06-11,hardness,192.41,HV,150,250,PASS,,,,,,
B101481,,,,,,,,,,,,,,T202182,2025-10-30,impact,27.41,J,20,40,PASS,,,,,,
B101420,,,,,,,,,,,,,,T202183,2023-09-20,impact,30.81,J,20,40,PASS,,,,,,
B101230,,,,,,,,,,,,,,T202184,2025-10-26,leakage,2.94,ml/min,0,5,PASS,,,,,,
B102023,,,,,,,,,,,,,,T202185,2023-11-03,fatigue,194301.14,cycles,100000,300000,PASS,,,,,,
B100760,,,,,,,,,,,,,,T202186,2023-09-21,fatigue,204874.15,cycles,100000,300000,PASS,,,,,,
B102156,,,,,,,,,,,,,,T202187,2024-01-19,leakage,8.09,ml/min,0,5,FAIL,,,,,,
B101377,,,,,,,,,,,,,,T202188,2025-01-19,hardness,203.6,HV,150,250,PASS,,,,,,
B102159,,,,,,,,,,,,,,T202189,2024-01-19,leakage,2.98,ml/min,0,5,PASS,,,,,,
B101807,,,,,,,,,,,,,,T202190,2025-03-24,impact,29.54,J,20,40,PASS,,,,,,
B101551,,,,,,,,,,,,,,T202191,2023-04-02,leakage,3.22,ml/min,0,5,PASS,,,,,,
B101314,,,,,,,,,,,,,,T202192,2025-10-23,impact,17.24,J,20,40,FAIL,,,,,,
B101597,,,,,,,,,,,,,,T202194,2025-01-08,leakage,2.01,ml/min,0,5,PASS,,,,,,
B101210,,,,,,,,,,,,,,T202196,2023-06-19,fatigue,91893.83,cycles,100000,300000,FAIL,,,,,,
B102420,,,,,,,,,,,,,,T202198,2025-02-22,fatigue,236939.77,cycles,100000,300000,PASS,,,,,,
B101889,,,,,,,,,,,,,,T202199,2024-10-01,fatigue,221001.25,cycles,100000,300000,PASS,,,,,,
B101961,,,,,,,,,,,,,,T202200,2023-07-19,tensile,440.37,MPa,350,550,PASS,,,,,,
B101484,,,,,,,,,,,,,,T202201,2024-04-10,hardness,214.56,HV,150,250,PASS,,,,,,
B101846,,,,,,,,,,,,,,T202202,2023-12-05,leakage,0.92,ml/min,0,5,PASS,,,,,,
B101914,,,,,,,,,,,,,,T202203,2023-03-01,tensile,460.07,MPa,350,550,PASS,,,,,,
B101239,,,,,,,,,,,,,,T202204,2024-04-09,fatigue,201604.61,cycles,100000,300000,PASS,,,,,,
B102456,,,,,,,,,,,,,,T202205,2025-10-14,fatigue,197092.22,cycles,100000,300000,PASS,,,,,,
B102259,,,,,,,,,,,,,,T202206,2025-04-27,tensile,408.4,MPa,350,550,PASS,,,,,,
B102144,,,,,,,,,,,,,,T202207,2025-11-04,tensile,469.88,MPa,350,550,PASS,,,,,,
B100628,,,,,,,,,,,,,,T202209,2025-10-20,leakage,2.47,ml/min,0,5,PASS,,,,,,
B100899,,,,,,,,,,,,,,T202210,2023-09-20,impact,33.68,J,20,40,PASS,,,,,,
B102389,,,,,,,,,,,,,,T202211,2023-04-04,hardness,202.19,HV,150,250,PASS,,,,,,
B102466,,,,,,,,,,,,,,T202212,2024-10-21,fatigue,219204.72,cycles,100000,300000,PASS,,,,,,
B101798,,,,,,,,,,,,,,T202213,2023-01-30,fatigue,151717.02,cycles,100000,300000,PASS,,,,,,
B102151,,,,,,,,,,,,,,T202214,2024-03-24,impact,31.55,J,20,40,PASS,,,,,,
B101268,,,,,,,,,,,,,,T202215,2025-07-31,impact,19.48,J,20,40,FAIL,,,,,,
B100073,,,,,,,,,,,,,,T202216,2024-03-29,impact,25.05,J,20,40,PASS,,,,,,
B100492,,,,,,,,,,,,,,T202219,2024-01-07,leakage,3.27,ml/min,0,5,PASS,,,,,,
B102062,,,,,,,,,,,,,,T202220,2025-05-01,leakage,5.9,ml/min,0,5,FAIL,,,,,,
B101803,,,,,,,,,,,,,,T202221,2023-10-02,impact,29.11,J,20,40,PASS,,,,,,
B100882,,,,,,,,,,,,,,T202222,2024-02-27,hardness,221.41,HV,150,250,PASS,,,,,,
B101475,,,,,,,,,,,,,,T202223,2025-06-02,leakage,7.21,ml/min,0,5,FAIL,,,,,,
B102224,,,,,,,,,,,,,,T202225,2024-12-23,hardness,209.29,HV,150,250,PASS,,,,,,
B101083,,,,,,,,,,,,,,T202226,2024-02-27,fatigue,212541.83,cycles,100000,300000,PASS,,,,,,
B101135,,,,,,,,,,,,,,T202227,2023-07-08,tensile,497.75,MPa,350,550,PASS,,,,,,
B101773,,,,,,,,,,,,,,T202228,2024-12-21,tensile,317.86,MPa,350,550,FAIL,,,,,,
B101592,,,,,,,,,,,,,,T202229,2024-04-27,impact,31.67,J,20,40,PASS,,,,,,
B100361,,,,,,,,,,,,,,T202230,2025-08-29,tensile,431.63,MPa,350,550,PASS,,,,,,
B101541,,,,,,,,,,,,,,T202231,2024-06-01,leakage,6.1,ml/min,0,5,FAIL,,,,,,
B102373,,,,,,,,,,,,,,T202232,2024-12-18,fatigue,150174.11,cycles,100000,300000,PASS,,,,,,
B102262,,,,,,,,,,,,,,T202233,2025-02-02,leakage,2.96,ml/min,0,5,PASS,,,,,,
B102046,,,,,,,,,,,,,,T202234,2024-02-10,tensile,441.66,MPa,350,550,PASS,,,,,,
B101889,,,,,,,,,,,,,,T202236,2025-05-26,leakage,3.34,ml/min,0,5,PASS,,,,,,
B101999,,,,,,,,,,,,,,T202237,2025-01-20,leakage,2.87,ml/min,0,5,PASS,,,,,,
B100854,,,,,,,,,,,,,,T202238,2024-09-25,tensile,506.86,MPa,350,550,PASS,,,,,,
B102439,,,,,,,,,,,,,,T202239,2023-05-31,leakage,1.68,ml/min,0,5,PASS,,,,,,
B100096,,,,,,,,,,,,,,T202240,2024-09-02,hardness,223.68,HV,150,250,PASS,,,,,,
B102007,,,,,,,,,,,,,,T202242,2025-04-12,tensile,493.37,MPa,350,550,PASS,,,,,,
B100112,,,,,,,,,,,,,,T202243,2023-03-10,tensile,305.89,MPa,350,550,FAIL,,,,,,
B101261,,,,,,,,,,,,,,T202244,2023-01-02,fatigue,188563.96,cycles,100000,300000,PASS,,,,,,
B101028,,,,,,,,,,,,,,T202245,2025-10-20,leakage,11.21,ml/min,0,5,FAIL,,,,,,
B102472,,,,,,,,,,,,,,T202246,2023-01-28,tensile,328.89,MPa,350,550,FAIL,,,,,,
B100398,,,,,,,,,,,,,,T202247,2025-02-27,fatigue,119118.73,cycles,100000,300000,PASS,,,,,,
B102480,,,,,,,,,,,,,,T202248,2023-02-08,fatigue,249834.24,cycles,100000,300000,PASS,,,,,,
B102337,,,,,,,,,,,,,,T202249,2023-07-04,fatigue,120644.93,cycles,100000,300000,PASS,,,,,,
B101971,,,,,,,,,,,,,,T202250,2024-04-05,leakage,2.4,ml/min,0,5,PASS,,,,,,
B102344,,,,,,,,,,,,,,T202251,2025-02-20,impact,29.34,J,20,40,PASS,,,,,,
B101585,,,,,,,,,,,,,,T202252,2025-07-15,hardness,221.86,HV,150,250,PASS,,,,,,
B100184,,,,,,,,,,,,,,T202253,2024-01-08,hardness,196.93,HV,150,250,PASS,,,,,,
B101770,,,,,,,,,,,,,,T202254,2024-09-18,hardness,197.39,HV,150,250,PASS,,,,,,
B101584,,,,,,,,,,,,,,T202255,2025-06-18,hardness,194.91,HV,150,250,PASS,,,,,,
B101487,,,,,,,,,,,,,,T202256,2025-08-19,tensile,421.5,MPa,350,550,PASS,,,,,,
B101818,,,,,,,,,,,,,,T202257,2024-02-06,hardness,176.05,HV,150,250,PASS,,,,,,
B100392,,,,,,,,,,,,,,T202259,2025-08-14,impact,33.42,J,20,40,PASS,,,,,,
B100749,,,,,,,,,,,,,,T202260,2025-04-28,tensile,468.14,MPa,350,550,PASS,,,,,,
B101664,,,,,,,,,,,,,,T202261,2025-11-08,leakage,1.49,ml/min,0,5,PASS,,,,,,
B102477,,,,,,,,,,,,,,T202263,2025-08-30,hardness,206.1,HV,150,250,PASS,,,,,,
B101201,,,,,,,,,,,,,,T202265,2024-03-12,hardness,176.55,HV,150,250,PASS,,,,,,
B101682,,,,,,,,,,,,,,T202266,2024-07-15,fatigue,208036.99,cycles,100000,300000,PASS,,,,,,
B100615,,,,,,,,,,,,,,T202267,2025-10-01,impact,29.28,J,20,40,PASS,,,,,,
B101371,,,,,,,,,,,,,,T202269,2025-06-30,impact,34.18,J,20,40,PASS,,,,,,
B101062,,,,,,,,,,,,,,T202270,2024-06-27,impact,29.89,J,20,40,PASS,,,,,,
B100977,,,,,,,,,,,,,,T202271,2024-07-18,impact,26.91,J,20,40,PASS,,,,,,
B102028,,,,,,,,,,,,,,T202273,2023-12-15,leakage,3.94,ml/min,0,5,PASS,,,,,,
B102290,,,,,,,,,,,,,,T202274,2024-07-13,leakage,1.94,ml/min,0,5,PASS,,,,,,
B101431,,,,,,,,,,,,,,T202276,2024-07-27,leakage,2.64,ml/min,0,5,PASS,,,,,,
B102150,,,,,,,,,,,,,,T202277,2023-01-16,fatigue,193636.85,cycles,100000,300000,PASS,,,,,,
B101555,,,,,,,,,,,,,,T202280,2024-09-13,leakage,4.3,ml/min,0,5,PASS,,,,,,
B100119,,,,,,,,,,,,,,T202281,2025-08-31,hardness,209.95,HV,150,250,PASS,,,,,,
B100226,,,,,,,,,,,,,,T202282,2024-07-17,tensile,418.19,MPa,350,550,PASS,,,,,,
B100723,,,,,,,,,,,,,,T202283,2024-06-12,tensile,492.79,MPa,350,550,PASS,,,,,,
B102381,,,,,,,,,,,,,,T202285,2025-06-04,hardness,209.25,HV,150,250,PASS,,,,,,
B101193,,,,,,,,,,,,,,T202286,2025-03-20,impact,29.32,J,20,40,PASS,,,,,,
B101614,,,,,,,,,,,,,,T202287,2025-06-04,tensile,484.51,MPa,350,550,PASS,,,,,,
B100559,,,,,,,,,,,,,,T202288,2025-09-22,hardness,209.5,HV,150,250,PASS,,,,,,
B100456,,,,,,,,,,,,,,T202289,2024-11-19,leakage,10.52,ml/min,0,5,FAIL,,,,,,
B102357,,,,,,,,,,,,,,T202290,2024-08-04,tensile,298.9,MPa,350,550,FAIL,,,,,,
B102184,,,,,,,,,,,,,,T202292,2023-08-15,leakage,2.11,ml/min,0,5,PASS,,,,,,
B101074,,,,,,,,,,,,,,T202293,2025-08-04,impact,32.93,J,20,40,PASS,,,,,,
B101922,,,,,,,,,,,,,,T202294,2024-02-20,leakage,2.7,ml/min,0,5,PASS,,,,,,
B101316,,,,,,,,,,,,,,T202296,2025-07-05,fatigue,190096.0,cycles,100000,300000,PASS,,,,,,
B101408,,,,,,,,,,,,,,T202298,2024-01-12,impact,15.55,J,20,40,FAIL,,,,,,
B101652,,,,,,,,,,,,,,T202299,2025-08-22,fatigue,165723.3,cycles,100000,300000,PASS,,,,,,
B102219,,,,,,,,,,,,,,T202300,2023-09-04,hardness,207.71,HV,150,250,PASS,,,,,,
B102015,,,,,,,,,,,,,,T202302,2025-08-04,fatigue,168537.55,cycles,100000,300000,PASS,,,,,,
B101218,,,,,,,,,,,,,,T202303,2023-07-30,hardness,218.09,HV,150,250,PASS,,,,,,
B102068,,,,,,,,,,,,,,T202305,2023-01-25,impact,28.57,J,20,40,PASS,,,,,,
B100183,,,,,,,,,,,,,,T202306,2025-04-09,fatigue,206025.11,cycles,100000,300000,PASS,,,,,,
B100167,,,,,,,,,,,,,,T202307,2025-10-13,tensile,455.59,MPa,350,550,PASS,,,,,,
B101101,,,,,,,,,,,,,,T202309,2024-02-07,tensile,424.4,MPa,350,550,PASS,,,,,,
B101166,,,,,,,,,,,,,,T202311,2023-01-16,fatigue,274751.61,cycles,100000,300000,PASS,,,,,,
B101850,,,,,,,,,,,,,,T202313,2025-11-03,hardness,197.97,HV,150,250,PASS,,,,,,
B102126,,,,,,,,,,,,,,T202315,2024-10-29,leakage,2.15,ml/min,0,5,PASS,,,,,,
B101292,,,,,,,,,,,,,,T202317,2024-03-18,tensile,422.87,MPa,350,550,PASS,,,,,,
B100762,,,,,,,,,,,,,,T202318,2023-03-11,impact,18.96,J,20,40,FAIL,,,,,,
B101401,,,,,,,,,,,,,,T202319,2023-11-14,impact,19.37,J,20,40,FAIL,,,,,,
B101481,,,,,,,,,,,,,,T202320,2023-11-23,hardness,212.07,HV,150,250,PASS,,,,,,
B102486,,,,,,,,,,,,,,T202321,2025-04-04,impact,25.82,J,20,40,PASS,,,,,,
B100087,,,,,,,,,,,,,,T202322,2023-12-06,hardness,172.94,HV,150,250,PASS,,,,,,
B100013,,,,,,,,,,,,,,T202323,2024-05-17,tensile,516.93,MPa,350,550,PASS,,,,,,
B102429,,,,,,,,,,,,,,T202324,2023-08-30,fatigue,8077.7,cycles,100000,300000,FAIL,,,,,,
B100737,,,,,,,,,,,,,,T202325,2025-08-07,hardness,135.07,HV,150,250,FAIL,,,,,,
B102495,,,,,,,,,,,,,,T202326,2025-01-02,hardness,237.98,HV,150,250,PASS,,,,,,
B100090,,,,,,,,,,,,,,T202327,2024-08-22,hardness,225.27,HV,150,250,PASS,,,,,,
B102118,,,,,,,,,,,,,,T202329,2023-09-17,tensile,398.85,MPa,350,550,PASS,,,,,,
B100509,,,,,,,,,,,,,,T202330,2023-03-09,leakage,2.67,ml/min,0,5,PASS,,,,,,
B101419,,,,,,,,,,,,,,T202331,2024-09-01,leakage,4.68,ml/min,0,5,PASS,,,,,,
B101836,,,,,,,,,,,,,,T202332,2024-03-22,leakage,1.61,ml/min,0,5,PASS,,,,,,
B101831,,,,,,,,,,,,,,T202333,2024-02-24,leakage,3.59,ml/min,0,5,PASS,,,,,,
B100615,,,,,,,,,,,,,,T202334,2024-07-09,fatigue,180802.01,cycles,100000,300000,PASS,,,,,,
B101990,,,,,,,,,,,,,,T202336,2023-10-26,hardness,203.1,HV,150,250,PASS,,,,,,
B101124,,,,,,,,,,,,,,T202337,2023-09-28,leakage,0.82,ml/min,0,5,PASS,,,,,,
B100403,,,,,,,,,,,,,,T202338,2025-10-31,fatigue,212619.04,cycles,100000,300000,PASS,,,,,,
B101715,,,,,,,,,,,,,,T202339,2023-06-13,fatigue,228993.74,cycles,100000,300000,PASS,,,,,,
B101344,,,,,,,,,,,,,,T202341,2024-09-14,fatigue,213227.88,cycles,100000,300000,PASS,,,,,,
B101857,,,,,,,,,,,,,,T202342,2025-03-05,tensile,436.28,MPa,350,550,PASS,,,,,,
B101204,,,,,,,,,,,,,,T202343,2024-07-31,leakage,1.82,ml/min,0,5,PASS,,,,,,
B100109,,,,,,,,,,,,,,T202346,2025-06-28,impact,27.4,J,20,40,PASS,,,,,,
B102463,,,,,,,,,,,,,,T202347,2024-03-07,fatigue,182156.37,cycles,100000,300000,PASS,,,,,,
B102082,,,,,,,,,,,,,,T202348,2025-11-13,tensile,475.07,MPa,350,550,PASS,,,,,,
B100624,,,,,,,,,,,,,,T202349,2025-07-04,impact,26.92,J,20,40,PASS,,,,,,
B101228,,,,,,,,,,,,,,T202350,2025-07-05,impact,24.6,J,20,40,PASS,,,,,,
B100481,,,,,,,,,,,,,,T202352,2023-09-17,hardness,190.59,HV,150,250,PASS,,,,,,
B102403,,,,,,,,,,,,,,T202353,2024-05-24,impact,29.83,J,20,40,PASS,,,,,,
B100157,,,,,,,,,,,,,,T202354,2023-02-05,impact,32.53,J,20,40,PASS,,,,,,
B101491,,,,,,,,,,,,,,T202355,2024-08-06,leakage,2.76,ml/min,0,5,PASS,,,,,,
B100432,,,,,,,,,,,,,,T202357,2025-06-13,impact,18.0,J,20,40,FAIL,,,,,,
B101727,,,,,,,,,,,,,,T202358,2025-09-28,tensile,332.14,MPa,350,550,FAIL,,,,,,
B100122,,,,,,,,,,,,,,T202359,2023-12-13,impact,31.78,J,20,40,PASS,,,,,,
B101079,,,,,,,,,,,,,,T202360,2023-02-13,impact,28.16,J,20,40,PASS,,,,,,
B100626,,,,,,,,,,,,,,T202361,2025-10-03,hardness,227.61,HV,150,250,PASS,,,,,,
B101493,,,,,,,,,,,,,,T202365,2024-11-20,leakage,2.54,ml/min,0,5,PASS,,,,,,
B101377,,,,,,,,,,,,,,T202366,2025-01-15,impact,32.75,J,20,40,PASS,,,,,,
B100503,,,,,,,,,,,,,,T202367,2025-05-19,leakage,3.68,ml/min,0,5,PASS,,,,,,
B101981,,,,,,,,,,,,,,T202368,2025-04-30,impact,28.67,J,20,40,PASS,,,,,,
B102295,,,,,,,,,,,,,,T202369,2024-12-31,tensile,430.87,MPa,350,550,PASS,,,,,,
B100122,,,,,,,,,,,,,,T202370,2025-10-27,impact,35.7,J,20,40,PASS,,,,,,
B100208,,,,,,,,,,,,,,T202371,2024-08-25,hardness,206.31,HV,150,250,PASS,,,,,,
B101931,,,,,,,,,,,,,,T202372,2024-10-20,hardness,136.99,HV,150,250,FAIL,,,,,,
B100948,,,,,,,,,,,,,,T202373,2024-04-02,impact,26.39,J,20,40,PASS,,,,,,
B100189,,,,,,,,,,,,,,T202374,2024-05-12,tensile,432.89,MPa,350,550,PASS,,,,,,
B102120,,,,,,,,,,,,,,T202375,2025-11-03,leakage,1.74,ml/min,0,5,PASS,,,,,,
B100100,,,,,,,,,,,,,,T202376,2023-07-01,tensile,410.07,MPa,350,550,PASS,,,,,,
B102446,,,,,,,,,,,,,,T202377,2023-06-11,tensile,305.52,MPa,350,550,FAIL,,,,,,
B100662,,,,,,,,,,,,,,T202378,2025-04-12,fatigue,83238.59,cycles,100000,300000,FAIL,,,,,,
B102047,,,,,,,,,,,,,,T202380,2023-03-30,hardness,220.8,HV,150,250,PASS,,,,,,
B102225,,,,,,,,,,,,,,T202381,2025-07-06,leakage,5.08,ml/min,0,5,FAIL,,,,,,
B102292,,,,,,,,,,,,,,T202382,2024-03-09,leakage,0.8,ml/min,0,5,PASS,,,,,,
B101118,,,,,,,,,,,,,,T202384,2023-10-05,tensile,414.9,MPa,350,550,PASS,,,,,,
B101224,,,,,,,,,,,,,,T202385,2023-07-10,hardness,192.51,HV,150,250,PASS,,,,,,
B101196,,,,,,,,,,,,,,T202386,2025-09-12,fatigue,55137.6,cycles,100000,300000,FAIL,,,,,,
B100122,,,,,,,,,,,,,,T202387,2024-06-12,impact,27.39,J,20,40,PASS,,,,,,
B102432,,,,,,,,,,,,,,T202389,2024-11-02,leakage,6.4,ml/min,0,5,FAIL,,,,,,
B101238,,,,,,,,,,,,,,T202390,2024-07-13,leakage,1.61,ml/min,0,5,PASS,,,,,,
B101274,,,,,,,,,,,,,,T202391,2025-03-06,leakage,2.16,ml/min,0,5,PASS,,,,,,
B101053,,,,,,,,,,,,,,T202392,2025-02-26,leakage,2.62,ml/min,0,5,PASS,,,,,,
B102330,,,,,,,,,,,,,,T202393,2024-11-17,hardness,212.43,HV,150,250,PASS,,,,,,
B101652,,,,,,,,,,,,,,T202394,2024-09-29,hardness,208.09,HV,150,250,PASS,,,,,,
B101143,,,,,,,,,,,,,,T202395,2023-01-22,hardness,179.32,HV,150,250,PASS,,,,,,
B100045,,,,,,,,,,,,,,T202396,2025-02-08,fatigue,157795.97,cycles,100000,300000,PASS,,,,,,
B102413,,,,,,,,,,,,,,T202397,2025-03-07,impact,20.35,J,20,40,PASS,,,,,,
B100498,,,,,,,,,,,,,,T202398,2024-01-09,hardness,227.2,HV,150,250,PASS,,,,,,
B100597,,,,,,,,,,,,,,T202399,2024-05-13,hardness,112.08,HV,150,250,FAIL,,,,,,
B100214,,,,,,,,,,,,,,T202400,2024-04-09,impact,31.01,J,20,40,PASS,,,,,,
B101105,,,,,,,,,,,,,,T202401,2023-04-21,impact,33.71,J,20,40,PASS,,,,,,
B102133,,,,,,,,,,,,,,T202403,2024-11-01,impact,33.87,J,20,40,PASS,,,,,,
B100210,,,,,,,,,,,,,,T202404,2024-06-28,fatigue,184553.76,cycles,100000,300000,PASS,,,,,,
B101333,,,,,,,,,,,,,,T202405,2025-07-10,impact,32.9,J,20,40,PASS,,,,,,
B101523,,,,,,,,,,,,,,T202406,2025-08-01,leakage,8.49,ml/min,0,5,FAIL,,,,,,
B101444,,,,,,,,,,,,,,T202407,2024-11-22,tensile,460.39,MPa,350,550,PASS,,,,,,
B101961,,,,,,,,,,,,,,T202408,2025-05-20,fatigue,185646.89,cycles,100000,300000,PASS,,,,,,
B102464,,,,,,,,,,,,,,T202409,2024-06-25,hardness,140.71,HV,150,250,FAIL,,,,,,
B100149,,,,,,,,,,,,,,T202410,2025-01-23,impact,36.66,J,20,40,PASS,,,,,,
B101029,,,,,,,,,,,,,,T202411,2024-06-03,hardness,135.19,HV,150,250,FAIL,,,,,,
B102089,,,,,,,,,,,,,,T202412,2025-06-03,impact,31.38,J,20,40,PASS,,,,,,
